RowID,OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit,Revenue,NetPrice
6575,CA-2017-160535,2017-11-25,2017-11-30,Standard Class,BP-11050,Barry Pond,Corporate,United States,Plainfield,New Jersey,7060.0,East,TEC-MA-10004255,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,319.92,8.0,0.0,118.3704,201.5496,10.3974
6576,CA-2018-123085,2018-03-03,2018-03-08,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,90008.0,West,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44,8.0,0.0,440.7648,608.6752000000001,20.98880000000002
6577,CA-2018-123085,2018-03-03,2018-03-08,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,90008.0,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.352,3.0,0.2,-17.0352,187.3872,54.51264
6578,CA-2016-153752,2016-12-06,2016-12-11,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Arlington,Virginia,22204.0,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213,173.94,6.0,0.0,50.4426,123.4974,12.1758
6579,CA-2015-103660,2015-08-25,2015-08-30,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Seattle,Washington,98103.0,West,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1007.944,7.0,0.2,75.5958,932.3481999999999,97.91455999999998
6580,CA-2017-169887,2017-10-22,2017-10-22,Same Day,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,98105.0,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,6.68,1.0,0.0,3.2064,3.4736,0.2671999999999999
6581,CA-2017-169887,2017-10-22,2017-10-22,Same Day,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,98105.0,West,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,8.34,3.0,0.0,2.2518,6.0882000000000005,1.2788000000000002
6582,CA-2017-169887,2017-10-22,2017-10-22,Same Day,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,98105.0,West,FUR-FU-10003095,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame",101.94,3.0,0.0,30.582,71.358,13.592
6583,CA-2017-148516,2017-08-07,2017-08-11,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Edmonds,Washington,98026.0,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3.0,0.0,86.3856,93.5844,2.3996000000000017
6584,CA-2018-104731,2018-07-21,2018-07-27,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153.0,South,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,101.94,6.0,0.0,29.5626,72.3774,7.135799999999999
6585,CA-2018-104731,2018-07-21,2018-07-27,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153.0,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96,4.0,0.0,67.99,203.96999999999997,33.99499999999999
6586,CA-2018-104731,2018-07-21,2018-07-27,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153.0,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,8.8,5.0,0.0,3.872,4.928000000000001,0.2112000000000002
6587,CA-2018-104731,2018-07-21,2018-07-27,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153.0,South,OFF-AR-10003829,Office Supplies,Art,Newell 35,19.68,6.0,0.0,5.7072,13.9728,1.3776
6588,CA-2018-104731,2018-07-21,2018-07-27,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153.0,South,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",302.94,3.0,0.0,69.6762,233.2638,54.5292
6589,CA-2018-104731,2018-07-21,2018-07-27,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153.0,South,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,14.94,3.0,0.0,7.1712,7.7688,0.19919999999999996
6590,CA-2018-104731,2018-07-21,2018-07-27,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153.0,South,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,231.72,2.0,0.0,11.586,220.134,104.27399999999999
6591,CA-2015-164749,2015-03-23,2015-03-26,First Class,BG-11740,Bruce Geld,Consumer,United States,Delray Beach,Florida,33445.0,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,9.912,3.0,0.2,3.2214,6.690600000000001,0.9251200000000003
6592,CA-2016-103716,2016-04-30,2016-05-06,Standard Class,KB-16585,Ken Black,Corporate,United States,San Francisco,California,94110.0,West,OFF-AR-10000658,Office Supplies,Art,Newell 324,34.65,3.0,0.0,9.702,24.948,5.082
6593,CA-2016-103716,2016-04-30,2016-05-06,Standard Class,KB-16585,Ken Black,Corporate,United States,San Francisco,California,94110.0,West,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,19.8,5.0,0.2,1.7325,18.067500000000003,2.6136000000000004
6594,CA-2017-126795,2017-06-13,2017-06-16,Second Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10024.0,East,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,33.568000000000005,2.0,0.2,11.7488,21.819200000000006,4.028160000000002
6595,CA-2016-146290,2016-05-04,2016-05-11,Standard Class,SV-20815,Stuart Van,Corporate,United States,Indianapolis,Indiana,46203.0,Central,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,125.93,7.0,0.0,35.2604,90.6696,7.9156
6596,CA-2018-157112,2018-04-23,2018-04-26,First Class,GG-14650,Greg Guthrie,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,11.76,5.0,0.7,-7.84,19.6,1.6464000000000003
6597,CA-2018-157112,2018-04-23,2018-04-26,First Class,GG-14650,Greg Guthrie,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,5.3439999999999985,1.0,0.2,1.8704,3.4735999999999985,1.2825599999999988
6598,CA-2015-169257,2015-06-06,2015-06-12,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,1.365,1.0,0.7,-0.91,2.275,0.9555000000000002
6599,CA-2015-169257,2015-06-06,2015-06-12,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,62.01600000000001,2.0,0.2,22.4808,39.53520000000002,6.821760000000007
6600,CA-2015-154095,2015-12-02,2015-12-07,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735.0,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",60.72,3.0,0.0,23.6808,37.039199999999994,4.452799999999997
6601,CA-2015-154095,2015-12-02,2015-12-07,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735.0,East,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,146.82,3.0,0.0,73.41,73.41,0.0
6602,CA-2015-154095,2015-12-02,2015-12-07,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735.0,East,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",239.84,8.0,0.0,64.7568,175.0832,13.7908
6603,CA-2015-154095,2015-12-02,2015-12-07,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735.0,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509,15.66,6.0,0.0,7.2036,8.4564,0.2088000000000001
6604,CA-2018-146346,2018-06-17,2018-06-20,First Class,RA-19945,Ryan Akin,Consumer,United States,Commerce City,Colorado,80022.0,West,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,146.352,3.0,0.2,-32.9292,179.2812,56.58944
6605,CA-2017-148852,2017-05-26,2017-05-31,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704.0,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",5.94,3.0,0.0,0.0,5.94,1.9800000000000002
6606,CA-2017-148852,2017-05-26,2017-05-31,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704.0,West,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,45.36,7.0,0.0,21.7728,23.5872,0.2591999999999999
6607,CA-2017-148852,2017-05-26,2017-05-31,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704.0,West,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,211.168,4.0,0.2,23.7564,187.41160000000002,32.73104000000001
6608,CA-2017-148852,2017-05-26,2017-05-31,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704.0,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,484.704,6.0,0.2,-84.8232,569.5272,87.24672000000001
6609,CA-2017-148852,2017-05-26,2017-05-31,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704.0,West,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,371.976,3.0,0.2,116.2425,255.7335,37.197599999999994
6610,US-2016-118906,2016-03-10,2016-03-10,Same Day,KB-16585,Ken Black,Corporate,United States,Clinton,Maryland,20735.0,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,89.82,6.0,0.0,25.1496,64.6704,6.5868
6611,CA-2017-168921,2017-10-20,2017-10-22,First Class,AG-10495,Andrew Gjertsen,Corporate,United States,Los Angeles,California,90049.0,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3.0,0.2,6.03,13.265999999999998,1.9295999999999995
6612,CA-2016-107678,2016-04-21,2016-04-28,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214.0,South,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,191.96,2.0,0.0,51.8292,140.13080000000002,44.15080000000001
6613,CA-2016-107678,2016-04-21,2016-04-28,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",21.3,3.0,0.0,9.798,11.502,0.5680000000000002
6614,CA-2016-107678,2016-04-21,2016-04-28,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214.0,South,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,469.95,5.0,0.0,131.586,338.364,41.355599999999995
6615,CA-2016-107678,2016-04-21,2016-04-28,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214.0,South,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3.0,0.0,35.6796,174.2004,46.1736
6616,CA-2017-123512,2017-06-17,2017-06-19,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045.0,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2.0,0.15,14.098,225.56799999999998,89.87474999999999
6617,CA-2017-123512,2017-06-17,2017-06-19,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045.0,West,OFF-LA-10000081,Office Supplies,Labels,Avery 496,22.5,6.0,0.0,10.8,11.7,0.14999999999999977
6618,CA-2017-123512,2017-06-17,2017-06-19,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,219.84,4.0,0.0,107.7216,112.11840000000001,1.0992000000000033
6619,US-2018-167402,2018-01-13,2018-01-18,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,65807.0,Central,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,32.4,5.0,0.0,15.552,16.848,0.2591999999999999
6620,US-2018-167402,2018-01-13,2018-01-18,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,65807.0,Central,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,209.94,6.0,0.0,54.5844,155.35559999999998,16.795199999999998
6621,US-2018-167402,2018-01-13,2018-01-18,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,65807.0,Central,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5.0,0.0,83.281,4080.7690000000002,799.4976
6622,US-2018-167402,2018-01-13,2018-01-18,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,65807.0,Central,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",212.94,3.0,0.0,53.235,159.70499999999998,35.489999999999995
6623,CA-2015-130449,2015-09-06,2015-09-09,First Class,VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,94109.0,West,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",41.88,6.0,0.0,12.1452,29.7348,2.9315999999999995
6624,CA-2015-130449,2015-09-06,2015-09-09,First Class,VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,94109.0,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,58.48,8.0,0.0,27.4856,30.994399999999995,0.4385999999999992
6625,CA-2016-141250,2016-01-19,2016-01-23,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,Texas,77590.0,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,102.438,1.0,0.3,-13.1706,115.6086,90.14544000000001
6626,CA-2016-141250,2016-01-19,2016-01-23,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,Texas,77590.0,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,199.304,4.0,0.3,-8.5416,207.8456,37.86776
6627,CA-2015-145541,2015-12-14,2015-12-21,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,United States,New York City,New York,10024.0,East,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",6999.96,4.0,0.0,2239.9872,4759.9728,629.9963999999999
6628,CA-2015-138513,2015-05-23,2015-05-27,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Bellevue,Washington,98006.0,West,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2.0,0.0,6.2208,6.739200000000001,0.25920000000000076
6629,CA-2016-135489,2016-09-19,2016-09-22,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,New York City,New York,10024.0,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,279.86,14.0,0.0,134.3328,145.52720000000002,0.7996000000000022
6630,CA-2016-125696,2016-10-02,2016-10-06,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Wilson,North Carolina,27893.0,South,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,7.38,5.0,0.7,-5.412000000000001,12.792000000000002,1.0922400000000003
6631,CA-2017-105081,2017-12-25,2017-12-30,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Seattle,Washington,98115.0,West,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.352,3.0,0.2,52.3764,645.9756,158.29312
6632,CA-2017-105081,2017-12-25,2017-12-30,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Seattle,Washington,98115.0,West,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1747.25,5.0,0.0,629.01,1118.24,97.846
6633,US-2017-146857,2017-05-06,2017-05-08,Second Class,BE-11455,Brad Eason,Home Office,United States,Springfield,Missouri,65807.0,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,54.48,1.0,0.0,15.2544,39.2256,23.9712
6634,CA-2017-166275,2017-10-24,2017-10-24,Same Day,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94109.0,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,199.99,1.0,0.0,85.9957,113.99430000000001,27.99860000000001
6635,CA-2018-144498,2018-05-06,2018-05-06,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,68.541,11.0,0.7,-52.5481,121.0891,4.735560000000001
6636,CA-2018-144498,2018-05-06,2018-05-06,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-PH-10004977,Technology,Phones,GE 30524EE4,627.168,4.0,0.2,70.5564,556.6116,97.21104
6637,CA-2018-144498,2018-05-06,2018-05-06,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,5.0,0.2,39.689,82.43100000000001,6.838720000000002
6638,CA-2018-103352,2018-11-27,2018-11-30,Second Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10011.0,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,6.99,3.0,0.0,2.0271,4.9629,0.9786000000000001
6639,CA-2018-103352,2018-11-27,2018-11-30,Second Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",107.424,6.0,0.2,36.2556,71.1684,4.6550400000000005
6640,CA-2015-108609,2015-10-31,2015-11-02,Second Class,AJ-10780,Anthony Jacobs,Corporate,United States,Lorain,Ohio,44052.0,East,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1421.664,8.0,0.4,-734.5264,2156.1904,216.80376
6641,CA-2018-128328,2018-08-05,2018-08-09,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203.0,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,125.88,6.0,0.0,60.4224,65.45759999999999,0.839199999999997
6642,CA-2018-128328,2018-08-05,2018-08-09,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203.0,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,79.78,2.0,0.0,29.5186,50.2614,10.371400000000001
6643,CA-2018-128328,2018-08-05,2018-08-09,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203.0,Central,OFF-LA-10003498,Office Supplies,Labels,Avery 475,133.2,9.0,0.0,66.6,66.6,0.0
6644,US-2016-156496,2016-08-10,2016-08-16,Standard Class,WB-21850,William Brown,Consumer,United States,Redmond,Oregon,97756.0,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,438.36800000000005,4.0,0.2,38.3572,400.0108000000001,72.33072000000001
6645,US-2016-156496,2016-08-10,2016-08-16,Standard Class,WB-21850,William Brown,Consumer,United States,Redmond,Oregon,97756.0,West,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,139.944,7.0,0.2,-31.4874,171.4314,23.190720000000002
6646,US-2016-156496,2016-08-10,2016-08-16,Standard Class,WB-21850,William Brown,Consumer,United States,Redmond,Oregon,97756.0,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,133.472,4.0,0.2,15.0156,118.4564,20.68816
6647,US-2017-127334,2017-12-15,2017-12-21,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,97477.0,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,564.195,3.0,0.5,-304.6653,868.8603,195.58759999999998
6648,US-2017-127334,2017-12-15,2017-12-21,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,97477.0,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.16799999999998,2.0,0.2,8.7168,78.45119999999997,27.893759999999986
6649,US-2018-124779,2018-09-08,2018-09-11,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,76017.0,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.61600000000001,7.0,0.8,-68.1856,110.80160000000001,5.11392
